device_id,recorded_at,hv_battery_soc,hv_battery_actual_soc,hv_battery_voltage,hv_battery_amperage,hv_battery_kw,hv_battery_capacity,hv_battery_range,hv_battery_max_range,hv_battery_temperature,lv_battery_level,lv_battery_voltage,motor_voltage,motor_amperage,motor_kw,performance_status,source_system
demo_lightning_showcase,2025-03-15T12:34:00-04:00,44.7,45.3,348.8,90.62,31.7,100.13,108.6,247.8,62.5,94.8,12.6,322.2,85.71,28.93,0,sample_generator
demo_lightning_showcase,2025-03-15T12:45:00-04:00,42.5,43.87,347.4,99.83,34.75,100.13,107.6,247.8,63.7,91.5,12.8,333.4,102.13,32.46,0,sample_generator
demo_lightning_showcase,2025-03-15T12:55:00-04:00,40.3,41.71,345.9,183.43,63.45,100.13,97.6,247.8,65.0,92.9,12.4,311.6,175.34,56.31,0,sample_generator
demo_lightning_showcase,2025-03-15T13:04:00-04:00,38.3,38.67,344.1,52.72,18.1,100.13,95.6,247.8,65.6,90.7,12.8,335.4,45.34,16.19,0,sample_generator
demo_lightning_showcase,2025-03-15T13:24:00-04:00,49.9,49.9,353.6,-184.5,-65.24,100.13,128.4,247.8,69.5,93.0,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-15T13:42:00-04:00,46.4,46.89,351.1,68.17,23.92,100.13,114.7,247.8,70.7,92.1,12.8,331.5,68.83,22.77,0,sample_generator
demo_lightning_showcase,2025-03-15T13:55:00-04:00,42.7,42.66,347.3,61.67,21.46,100.13,104.7,247.8,72.6,91.2,12.9,297.3,58.59,18.69,0,sample_generator
demo_lightning_showcase,2025-03-15T14:10:00-04:00,39.3,40.49,344.8,103.59,35.79,100.13,95.6,247.8,74.3,94.4,12.4,319.2,102.99,31.89,0,sample_generator
demo_lightning_showcase,2025-03-15T14:22:00-04:00,55.1,54.78,358.5,-215.9,-77.4,100.13,129.9,247.8,77.3,95.0,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-15T14:37:00-04:00,53.4,53.97,356.4,159.28,56.83,100.13,127.0,247.8,78.5,93.0,12.6,340.0,150.97,52.54,0,sample_generator
demo_lightning_showcase,2025-03-15T14:52:00-04:00,51.8,51.76,355.4,94.24,33.56,100.13,133.1,247.8,79.6,94.6,12.7,348.5,96.46,30.96,0,sample_generator
demo_lightning_showcase,2025-03-15T15:01:00-04:00,50.1,50.58,353.4,137.94,49.01,100.13,123.5,247.8,78.7,93.2,12.6,322.6,132.61,45.88,0,sample_generator
demo_lightning_showcase,2025-03-15T15:18:00-04:00,46.4,45.62,351.7,104.57,36.83,100.13,116.7,247.8,79.5,93.2,12.7,316.7,110.74,35.04,0,sample_generator
demo_lightning_showcase,2025-03-15T15:38:00-04:00,43.7,43.67,348.1,57.94,20.22,100.13,104.5,247.8,81.2,92.3,12.8,339.2,53.83,18.46,0,sample_generator
demo_lightning_showcase,2025-03-15T15:54:00-04:00,41.6,41.61,347.3,106.77,36.92,100.13,101.4,247.8,82.3,96.9,12.9,320.3,98.27,33.2,0,sample_generator
demo_lightning_showcase,2025-03-15T16:12:00-04:00,37.8,38.6,343.1,66.44,22.87,100.13,90.2,247.8,79.8,91.0,12.4,302.9,71.08,21.63,0,sample_generator
demo_lightning_showcase,2025-03-15T16:26:00-04:00,49.9,50.0,354.5,-168.14,-59.52,100.13,122.5,247.8,82.7,91.6,13.0,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-15T16:42:00-04:00,47.2,48.21,350.5,123.99,43.57,100.13,119.7,247.8,81.7,93.0,12.5,321.5,107.71,38.0,0,sample_generator
demo_lightning_showcase,2025-03-15T16:56:00-04:00,43.5,44.35,349.4,160.06,55.86,100.13,104.9,247.8,83.1,95.7,12.8,326.7,152.06,49.1,0,sample_generator
demo_lightning_showcase,2025-03-15T17:04:00-04:00,39.7,40.74,345.2,200.06,69.0,100.13,101.0,247.8,78.1,92.9,12.8,336.6,190.45,62.04,0,sample_generator
demo_lightning_showcase,2025-03-15T17:22:00-04:00,50.3,49.71,354.7,-163.73,-57.88,100.13,127.2,247.8,81.1,89.4,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-15T17:41:00-04:00,47.3,47.46,350.6,162.68,57.2,100.13,123.0,247.8,80.7,92.4,12.8,322.1,153.44,49.93,0,sample_generator
demo_lightning_showcase,2025-03-15T18:00:00-04:00,45.0,45.57,348.8,182.73,63.9,100.13,111.7,247.8,77.2,95.5,12.6,331.9,177.05,57.59,0,sample_generator
demo_lightning_showcase,2025-03-15T18:16:00-04:00,43.3,44.26,348.7,57.71,20.05,100.13,111.7,247.8,78.0,94.0,12.8,330.7,59.41,18.98,0,sample_generator
demo_lightning_showcase,2025-03-15T18:28:00-04:00,41.7,42.99,347.1,91.33,31.7,100.13,108.4,247.8,79.0,92.3,12.8,321.1,90.42,28.34,0,sample_generator
demo_lightning_showcase,2025-03-15T18:40:00-04:00,38.0,37.97,343.1,179.5,61.73,100.13,94.8,247.8,77.2,88.9,12.6,300.0,199.08,55.59,0,sample_generator
demo_lightning_showcase,2025-03-15T19:00:00-04:00,38.0,38.74,344.2,-0.09,-0.03,100.13,92.3,247.8,73.9,91.2,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-15T21:15:00-04:00,38.0,39.38,343.5,0.09,0.03,100.13,90.1,247.8,72.0,96.6,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T00:06:00-04:00,38.0,37.74,343.9,0.12,0.04,100.13,91.9,247.8,69.3,96.4,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T06:06:00-04:00,38.0,39.33,343.5,-0.03,-0.01,100.13,91.1,247.8,65.9,96.3,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T08:50:00-04:00,38.0,37.63,343.4,0.06,0.02,100.12,91.7,247.8,64.3,90.7,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T10:31:00-04:00,49.2,48.59,352.6,-163.84,-57.82,100.12,126.6,247.8,65.5,95.8,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T10:51:00-04:00,45.7,45.3,350.0,185.02,64.61,100.12,112.3,247.8,66.9,92.7,12.4,328.3,193.87,60.66,0,sample_generator
demo_lightning_showcase,2025-03-16T11:07:00-04:00,44.2,45.34,349.1,183.48,64.09,100.12,105.4,247.8,67.6,90.5,12.5,338.1,191.3,60.43,0,sample_generator
demo_lightning_showcase,2025-03-16T11:21:00-04:00,40.8,40.96,345.9,71.09,24.56,100.12,103.3,247.8,68.5,93.9,12.9,305.5,76.06,22.35,0,sample_generator
demo_lightning_showcase,2025-03-16T11:40:00-04:00,36.9,38.03,343.1,166.3,56.99,100.12,95.8,247.8,69.3,96.5,12.7,317.9,146.78,51.23,0,sample_generator
demo_lightning_showcase,2025-03-16T11:53:00-04:00,48.4,48.34,352.3,-181.57,-64.04,100.12,125.6,247.8,72.7,91.3,13.0,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T12:05:00-04:00,44.9,45.93,349.4,165.49,57.79,100.12,111.7,247.8,73.3,93.3,12.6,315.6,167.28,50.37,0,sample_generator
demo_lightning_showcase,2025-03-16T12:25:00-04:00,40.9,41.62,346.8,196.33,67.85,100.12,97.4,247.8,74.8,93.8,12.7,296.3,211.14,60.08,0,sample_generator
demo_lightning_showcase,2025-03-16T12:42:00-04:00,37.2,38.73,343.7,134.63,46.15,100.12,89.2,247.8,76.2,95.1,12.8,331.1,142.15,43.46,0,sample_generator
demo_lightning_showcase,2025-03-16T12:55:00-04:00,52.8,52.57,356.6,-219.44,-78.21,100.12,126.1,247.8,78.4,92.2,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T13:09:00-04:00,49.9,49.64,353.5,206.89,73.24,100.12,117.9,247.8,79.3,91.7,12.6,313.2,203.51,64.69,0,sample_generator
demo_lightning_showcase,2025-03-16T13:25:00-04:00,47.4,46.94,351.0,135.97,47.86,100.12,112.0,247.8,80.0,93.2,12.8,333.8,138.86,43.2,0,sample_generator
demo_lightning_showcase,2025-03-16T13:42:00-04:00,43.9,45.18,349.4,134.63,46.92,100.12,103.4,247.8,81.9,89.8,12.8,315.3,135.4,44.33,0,sample_generator
demo_lightning_showcase,2025-03-16T13:50:00-04:00,40.2,40.38,345.7,81.64,28.28,100.12,98.7,247.8,82.5,93.0,12.8,331.7,74.93,25.9,0,sample_generator
demo_lightning_showcase,2025-03-16T14:10:00-04:00,37.4,37.68,343.9,79.38,27.22,100.12,91.8,247.8,83.1,90.5,12.6,300.8,88.86,25.71,0,sample_generator
demo_lightning_showcase,2025-03-16T14:22:00-04:00,50.5,49.74,353.9,-179.55,-63.65,100.12,127.0,247.8,85.0,94.1,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T14:38:00-04:00,47.4,47.34,351.7,180.54,63.44,100.12,116.3,247.8,85.8,93.1,12.7,308.3,198.72,58.84,0,sample_generator
demo_lightning_showcase,2025-03-16T14:49:00-04:00,43.9,43.74,348.0,138.29,48.18,100.12,113.9,247.8,86.3,92.3,12.6,324.5,120.74,43.12,0,sample_generator
demo_lightning_showcase,2025-03-16T15:01:00-04:00,42.1,42.63,346.2,81.47,28.35,100.12,100.3,247.8,84.5,93.1,12.5,339.2,74.26,25.09,0,sample_generator
demo_lightning_showcase,2025-03-16T15:11:00-04:00,39.2,39.8,344.7,192.74,66.38,100.12,100.1,247.8,79.7,95.1,12.5,335.7,174.35,62.17,0,sample_generator
demo_lightning_showcase,2025-03-16T15:27:00-04:00,56.6,57.15,360.4,-261.64,-93.93,100.12,139.4,247.8,83.1,92.7,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T15:43:00-04:00,53.1,52.82,355.7,50.67,18.06,100.12,125.2,247.8,83.7,93.2,12.8,340.0,50.82,15.92,0,sample_generator
demo_lightning_showcase,2025-03-16T16:01:00-04:00,50.8,51.1,352.9,111.16,39.35,100.12,131.4,247.8,83.7,94.0,12.8,331.9,109.09,35.42,0,sample_generator
demo_lightning_showcase,2025-03-16T16:21:00-04:00,48.9,49.81,352.9,184.17,65.14,100.12,116.8,247.8,71.9,90.9,12.5,310.0,187.45,60.25,0,sample_generator
demo_lightning_showcase,2025-03-16T16:30:00-04:00,46.4,45.6,351.7,166.35,58.44,100.12,119.1,247.8,72.8,91.9,12.6,318.4,168.98,53.67,0,sample_generator
demo_lightning_showcase,2025-03-16T16:45:00-04:00,42.8,42.88,347.4,141.5,49.2,100.12,104.2,247.8,74.0,98.3,12.8,335.0,127.16,45.71,0,sample_generator
demo_lightning_showcase,2025-03-16T16:54:00-04:00,39.0,39.55,344.8,60.89,20.85,100.12,93.3,247.8,76.0,92.9,12.8,298.8,67.26,19.24,0,sample_generator
demo_lightning_showcase,2025-03-16T17:12:00-04:00,58.9,59.21,361.5,-271.1,-97.92,100.12,150.5,247.8,77.9,93.3,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T17:32:00-04:00,57.0,56.58,359.5,137.07,49.1,100.12,140.7,247.8,78.8,91.9,12.6,350.1,125.23,43.85,0,sample_generator
demo_lightning_showcase,2025-03-16T17:41:00-04:00,55.4,54.86,357.9,173.7,62.34,100.12,141.9,247.8,76.1,90.7,12.9,326.7,162.28,54.54,0,sample_generator
demo_lightning_showcase,2025-03-16T17:54:00-04:00,51.8,51.81,355.5,108.66,38.53,100.12,132.3,247.8,77.7,90.2,12.5,324.8,109.21,34.54,0,sample_generator
demo_lightning_showcase,2025-03-16T18:10:00-04:00,49.3,48.63,353.7,149.12,52.79,100.12,119.0,247.8,78.7,93.3,12.9,305.2,150.92,47.22,0,sample_generator
demo_lightning_showcase,2025-03-16T18:29:00-04:00,47.3,47.93,351.4,131.36,46.03,100.12,119.9,247.8,77.5,92.8,12.4,329.6,131.76,42.45,0,sample_generator
demo_lightning_showcase,2025-03-16T18:47:00-04:00,44.4,44.7,348.8,87.69,30.62,100.12,106.1,247.8,78.7,94.5,12.7,325.4,87.94,27.46,0,sample_generator
demo_lightning_showcase,2025-03-16T19:07:00-04:00,44.4,44.46,348.4,-0.11,-0.04,100.12,110.9,247.8,73.8,93.4,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T21:29:00-04:00,44.4,44.17,349.0,0.06,0.02,100.12,111.1,247.8,69.0,91.7,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-16T23:56:00-04:00,45.9,45.59,350.2,-21.83,-7.65,100.12,118.0,247.8,52.0,92.7,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T00:10:00-04:00,45.9,45.99,350.7,0.11,0.04,100.12,111.0,247.8,49.4,94.6,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T03:15:00-04:00,45.9,46.63,350.7,-0.06,-0.02,100.12,113.0,247.8,47.5,98.9,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T08:48:00-04:00,45.9,46.01,350.5,-0.11,-0.04,100.11,108.1,247.7,47.3,90.9,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T11:27:00-04:00,45.9,46.6,349.7,0.03,0.01,100.11,116.1,247.7,47.3,95.2,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T12:28:00-04:00,45.9,46.81,349.8,-0.0,-0.0,100.11,116.1,247.7,47.4,93.6,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T14:45:00-04:00,45.9,45.18,351.0,-0.09,-0.03,100.11,118.8,247.7,47.4,93.3,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T16:25:00-04:00,45.9,45.91,350.1,-0.03,-0.01,100.11,111.8,247.7,47.0,92.4,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T17:23:00-04:00,42.3,42.72,346.7,119.61,41.54,100.11,102.3,247.7,47.6,94.3,12.4,314.7,117.28,37.2,0,sample_generator
demo_lightning_showcase,2025-03-17T17:37:00-04:00,38.7,38.55,345.1,118.59,40.7,100.11,99.2,247.7,49.1,90.6,12.6,293.9,118.8,38.14,0,sample_generator
demo_lightning_showcase,2025-03-17T17:46:00-04:00,36.6,37.99,342.8,161.38,55.16,100.11,89.6,247.7,50.0,93.4,12.5,306.5,162.07,48.18,0,sample_generator
demo_lightning_showcase,2025-03-17T17:58:00-04:00,36.6,37.14,342.6,0.03,0.01,100.11,93.5,247.7,49.4,96.8,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T19:13:00-04:00,36.6,37.76,342.5,0.03,0.01,100.11,88.3,247.7,48.1,93.5,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T21:31:00-04:00,38.1,38.63,343.7,-24.27,-8.36,100.11,94.2,247.7,48.6,91.5,13.0,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T21:46:00-04:00,38.1,38.43,343.6,0.06,0.02,100.11,91.8,247.7,47.1,93.1,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T22:24:00-04:00,39.5,40.21,344.8,-23.09,-7.96,100.11,100.1,247.7,47.0,91.0,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T22:36:00-04:00,41.0,41.73,345.9,-23.19,-8.04,100.11,97.5,247.7,47.5,94.1,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-17T22:48:00-04:00,40.9,41.05,346.2,-0.0,-0.0,100.11,98.6,247.7,46.7,92.7,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T00:46:00-04:00,40.9,41.13,346.2,0.14,0.05,100.11,99.1,247.7,45.5,93.7,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T04:02:00-04:00,40.8,40.44,346.2,0.06,0.02,100.11,99.4,247.7,44.7,94.8,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T08:25:00-04:00,37.2,37.04,343.4,186.2,63.96,100.1,88.8,247.7,46.4,93.4,12.6,307.1,202.39,59.1,0,sample_generator
demo_lightning_showcase,2025-03-18T08:38:00-04:00,37.2,38.36,343.3,0.12,0.04,100.1,89.9,247.7,46.5,96.9,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T09:30:00-04:00,37.2,38.13,343.5,0.15,0.05,100.1,93.2,247.7,46.4,92.9,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T10:57:00-04:00,37.2,38.75,343.0,0.12,0.04,100.1,91.3,247.7,46.4,91.2,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T13:08:00-04:00,37.2,38.48,343.5,0.12,0.04,100.1,87.8,247.7,46.7,92.2,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T15:21:00-04:00,37.2,37.86,342.7,0.12,0.04,100.1,90.7,247.7,46.3,95.1,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T17:19:00-04:00,34.6,34.45,340.2,53.02,18.01,100.1,88.6,247.7,47.9,91.8,12.6,319.5,52.62,16.41,0,sample_generator
demo_lightning_showcase,2025-03-18T17:30:00-04:00,32.7,32.7,339.1,160.55,54.41,100.1,77.0,247.7,49.7,95.4,12.6,316.3,160.19,47.35,0,sample_generator
demo_lightning_showcase,2025-03-18T17:46:00-04:00,28.9,30.65,336.3,183.78,61.75,100.1,70.0,247.7,51.3,94.2,12.8,321.9,164.0,55.87,0,sample_generator
demo_lightning_showcase,2025-03-18T17:57:00-04:00,26.5,28.38,334.2,96.57,32.34,100.1,64.5,247.7,52.5,92.3,12.6,291.5,98.75,28.62,0,sample_generator
demo_lightning_showcase,2025-03-18T18:11:00-04:00,23.0,24.69,332.7,50.47,16.74,100.1,54.2,247.7,54.0,91.7,12.4,286.7,51.07,15.2,0,sample_generator
demo_lightning_showcase,2025-03-18T18:30:00-04:00,19.0,19.79,328.8,109.31,35.93,100.1,46.0,247.7,55.1,95.5,12.5,311.7,100.77,31.29,0,sample_generator
demo_lightning_showcase,2025-03-18T18:46:00-04:00,16.5,17.48,326.4,225.29,73.76,100.1,39.3,247.7,56.8,89.7,12.5,292.9,213.91,64.98,0,sample_generator
demo_lightning_showcase,2025-03-18T18:57:00-04:00,13.1,15.55,324.3,216.09,70.1,100.1,33.7,247.7,58.6,94.8,12.5,282.2,216.92,62.16,0,sample_generator
demo_lightning_showcase,2025-03-18T19:17:00-04:00,13.1,14.08,324.2,-0.06,-0.02,100.1,32.8,247.7,56.6,87.3,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T19:48:00-04:00,13.0,15.69,325.1,-0.09,-0.03,100.1,32.3,247.7,55.2,94.1,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T22:30:00-04:00,14.7,17.19,325.4,-24.81,-8.09,100.1,37.5,247.7,51.4,96.9,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T22:49:00-04:00,16.6,18.92,326.5,-28.64,-9.38,100.1,42.6,247.7,52.0,92.7,13.1,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T23:03:00-04:00,17.9,18.64,327.6,-22.96,-7.52,100.1,45.7,247.7,52.6,92.0,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-18T23:16:00-04:00,17.9,18.73,328.3,-0.09,-0.03,100.1,46.2,247.7,50.6,92.0,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T00:12:00-04:00,17.9,18.92,327.7,-0.12,-0.04,100.1,43.6,247.7,48.8,90.3,12.4,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T05:42:00-04:00,17.8,19.45,328.1,0.12,0.04,100.1,42.3,247.7,48.6,96.1,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T10:09:00-04:00,17.8,19.17,327.8,-0.09,-0.03,100.09,43.7,247.7,48.8,93.6,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T12:04:00-04:00,35.1,35.5,341.0,-255.71,-87.4,100.09,84.9,247.7,51.9,92.7,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T12:24:00-04:00,35.1,36.66,341.4,-0.12,-0.04,100.09,89.0,247.7,51.7,97.2,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T14:46:00-04:00,35.1,35.31,341.1,0.12,0.04,100.09,90.5,247.7,51.0,96.3,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T17:28:00-04:00,35.1,34.86,341.2,0.09,0.03,100.09,86.1,247.7,50.3,88.3,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T18:47:00-04:00,31.2,33.11,338.4,184.02,62.18,100.09,74.1,247.7,51.0,92.7,12.6,305.3,174.11,58.05,0,sample_generator
demo_lightning_showcase,2025-03-19T18:57:00-04:00,29.7,29.89,336.0,84.17,28.34,100.09,75.5,247.7,52.2,93.0,12.6,303.6,90.38,24.99,0,sample_generator
demo_lightning_showcase,2025-03-19T19:09:00-04:00,29.7,31.16,337.3,0.09,0.03,100.09,71.2,247.7,50.3,91.8,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T21:58:00-04:00,29.7,30.9,336.6,0.03,0.01,100.09,70.7,247.7,49.0,94.1,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-19T23:48:00-04:00,31.2,31.21,338.6,-23.91,-8.1,100.09,74.8,247.7,49.4,93.0,13.1,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T00:06:00-04:00,31.2,31.59,338.0,-0.03,-0.01,100.09,77.2,247.7,47.0,90.8,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T04:26:00-04:00,31.0,32.1,338.1,0.03,0.01,100.09,74.0,247.7,46.6,91.4,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T08:20:00-04:00,31.0,31.0,337.7,-0.03,-0.01,100.08,76.7,247.7,46.8,95.6,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T11:19:00-04:00,32.0,33.21,338.8,-16.42,-5.55,100.08,81.6,247.7,47.5,93.0,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T11:39:00-04:00,33.1,34.07,340.0,-15.48,-5.27,100.08,83.1,247.7,47.7,92.9,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T11:54:00-04:00,34.1,34.48,340.7,-16.81,-5.72,100.08,80.4,247.7,47.9,92.8,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T12:12:00-04:00,34.1,34.69,340.6,0.03,0.01,100.08,87.8,247.7,47.9,92.9,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T13:00:00-04:00,33.9,34.59,341.5,-0.15,-0.05,100.08,83.6,247.7,48.2,92.9,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T15:17:00-04:00,33.9,34.54,339.9,-0.06,-0.02,100.08,82.4,247.7,48.3,89.7,12.4,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T16:25:00-04:00,33.9,34.61,341.0,0.03,0.01,100.08,82.9,247.7,46.9,90.8,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T16:59:00-04:00,33.9,34.94,340.7,-0.15,-0.05,100.08,79.8,247.7,46.8,94.1,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T19:34:00-04:00,33.9,34.91,340.0,-0.06,-0.02,100.08,82.6,247.7,45.5,92.6,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T20:08:00-04:00,33.9,34.82,340.4,-0.12,-0.04,100.08,86.7,247.7,44.6,91.2,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T22:42:00-04:00,35.5,35.4,341.6,-23.35,-7.95,100.08,91.5,247.7,45.2,94.9,12.6,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T22:54:00-04:00,37.2,38.45,343.4,-23.54,-8.05,100.08,92.0,247.7,45.5,94.1,13.0,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-20T23:11:00-04:00,37.2,37.94,343.0,0.0,0.0,100.08,88.8,247.7,44.8,95.2,12.4,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T00:10:00-04:00,37.2,37.99,343.3,-0.09,-0.03,100.08,90.6,247.7,44.1,90.7,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T05:30:00-04:00,37.0,37.23,343.3,0.0,0.0,100.08,87.4,247.7,43.7,94.8,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T10:14:00-04:00,37.0,38.43,342.3,0.03,0.01,100.07,96.1,247.6,44.2,88.9,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T13:14:00-04:00,37.0,37.78,342.4,-0.15,-0.05,100.07,90.5,247.6,44.6,95.4,12.8,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T15:34:00-04:00,37.0,37.22,342.7,-0.06,-0.02,100.07,91.3,247.6,45.1,96.2,12.7,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T17:54:00-04:00,34.7,35.95,340.2,108.48,36.99,100.07,85.7,247.6,45.8,90.9,12.8,324.3,97.64,33.03,0,sample_generator
demo_lightning_showcase,2025-03-21T18:08:00-04:00,31.2,31.3,338.0,64.36,21.81,100.07,79.5,247.6,47.6,90.6,12.8,303.1,71.33,20.49,0,sample_generator
demo_lightning_showcase,2025-03-21T18:21:00-04:00,29.3,29.46,336.3,61.82,20.81,100.07,72.5,247.6,48.2,89.9,12.7,293.6,67.28,19.77,0,sample_generator
demo_lightning_showcase,2025-03-21T18:34:00-04:00,26.2,28.03,334.8,77.9,25.98,100.07,64.2,247.6,49.8,93.9,12.8,325.1,71.01,23.6,0,sample_generator
demo_lightning_showcase,2025-03-21T18:50:00-04:00,23.0,24.77,331.8,183.38,60.92,100.07,58.1,247.6,50.8,89.8,12.7,316.1,162.67,53.9,0,sample_generator
demo_lightning_showcase,2025-03-21T19:00:00-04:00,23.0,23.52,332.1,0.12,0.04,100.07,58.3,247.6,50.3,91.2,12.5,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T19:46:00-04:00,23.0,25.08,332.1,-0.0,-0.0,100.07,56.5,247.6,47.7,91.0,12.4,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T20:19:00-04:00,24.8,26.89,333.5,-28.58,-9.54,100.07,63.9,247.6,48.5,93.5,12.9,0.0,0.0,0.0,0,sample_generator
demo_lightning_showcase,2025-03-21T20:36:00-04:00,26.5,27.67,335.6,-25.25,-8.45,100.07,65.0,247.6,48.8,91.8,12.9,0.0,0.0,0.0,0,sample_generator
